Schl,District Name,School Name,Subject,Group,Grade,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic,,
000003165,REYNOLDS SD,REYNOLDS JSHS,Biology,All Students,11,107,32.7,49.5,15.9,1.9,,
000003165,REYNOLDS SD,REYNOLDS JSHS,Biology,Historically Underperforming,11,48,20.8,54.2,20.8,4.2,,
000003165,REYNOLDS SD,REYNOLDS JSHS,Literature,All Students,11,108,6.5,85.2,7.4,0.9,,
000003165,REYNOLDS SD,REYNOLDS JSHS,Literature,Historically Underperforming,11,48,0.0,85.4,12.5,2.1,,
000008093,SHARON CITY SD,SHARON HS,Algebra I,All Students,11,111,9.0,40.5,40.5,9.9,,
000008093,SHARON CITY SD,SHARON HS,Algebra I,Historically Underperforming,11,83,2.4,34.9,49.4,13.3,,
000008093,SHARON CITY SD,SHARON HS,Biology,All Students,11,112,13.4,30.4,27.7,28.6,,
000008093,SHARON CITY SD,SHARON HS,Biology,Historically Underperforming,11,84,8.3,25.0,29.8,36.9,,
000008093,SHARON CITY SD,SHARON HS,Literature,All Students,11,110,6.4,51.8,34.5,7.3,,
000008093,SHARON CITY SD,SHARON HS,Literature,Historically Underperforming,11,82,2.4,46.3,41.5,9.8,,
000003124,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Algebra I,All Students,11,90,36.7,47.8,14.4,1.1,,
000003124,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Algebra I,Historically Underperforming,11,36,25.0,50.0,25.0,0.0,,
000003124,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Biology,All Students,11,91,34.1,46.2,16.5,3.3,,
000003124,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Biology,Historically Underperforming,11,37,18.9,59.5,13.5,8.1,,
000003124,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Literature,All Students,11,91,7.7,78.0,12.1,2.2,,
000003124,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Literature,Historically Underperforming,11,37,2.7,81.1,13.5,2.7,,
000006129,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA HS,Algebra I,All Students,11,76,6.6,77.6,11.8,3.9,,
000006129,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA HS,Algebra I,Historically Underperforming,11,21,0.0,66.7,19.0,14.3,,
000006129,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA HS,Biology,All Students,11,73,27.4,52.1,8.2,12.3,,
000006129,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA HS,Biology,Historically Underperforming,11,20,25.0,35.0,20.0,20.0,,
000006129,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA HS,Literature,All Students,11,76,0.0,84.2,10.5,5.3,,
000006129,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA HS,Literature,Historically Underperforming,11,21,0.0,57.1,23.8,19.0,,
000008187,MIFFLIN COUNTY SD,MIFFLIN COUNTY HS,Algebra I,All Students,11,393,31.8,22.4,31.8,14.0,,
000008187,MIFFLIN COUNTY SD,MIFFLIN COUNTY HS,Algebra I,Historically Underperforming,11,175,14.9,24.0,41.1,20.0,,
000008187,MIFFLIN COUNTY SD,MIFFLIN COUNTY HS,Biology,All Students,11,396,28.8,35.6,22.0,13.6,,
000008187,MIFFLIN COUNTY SD,MIFFLIN COUNTY HS,Biology,Historically Underperforming,11,177,13.6,35.6,28.2,22.6,,
000008187,MIFFLIN COUNTY SD,MIFFLIN COUNTY HS,Literature,All Students,11,401,5.5,56.9,28.7,9.0,,
000008187,MIFFLIN COUNTY SD,MIFFLIN COUNTY HS,Literature,Historically Underperforming,11,180,1.7,46.7,33.9,17.8,,
000006935,EAST STROUDSBURG AREA SD,E STROUDSBURG SHS SOUTH,Algebra I,All Students,11,335,13.1,51.3,26.0,9.6,,
000006935,EAST STROUDSBURG AREA SD,E STROUDSBURG SHS SOUTH,Algebra I,Historically Underperforming,11,167,9.6,43.1,28.7,18.6,,
000006935,EAST STROUDSBURG AREA SD,E STROUDSBURG SHS SOUTH,Biology,All Students,11,334,17.4,42.5,26.6,13.5,,
000006935,EAST STROUDSBURG AREA SD,E STROUDSBURG SHS SOUTH,Biology,Historically Underperforming,11,166,13.9,33.1,30.1,22.9,,
000006935,EAST STROUDSBURG AREA SD,E STROUDSBURG SHS SOUTH,Literature,All Students,11,332,9.6,66.0,19.0,5.4,,
000006935,EAST STROUDSBURG AREA SD,E STROUDSBURG SHS SOUTH,Literature,Historically Underperforming,11,163,6.1,55.8,27.6,10.4,,
000007641,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Algebra I,All Students,11,251,11.6,49.8,30.3,8.4,,
000007641,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Algebra I,Historically Underperforming,11,146,6.2,46.6,34.2,13.0,,
000007641,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Biology,All Students,11,252,23.4,46.8,20.2,9.5,,
000007641,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Biology,Historically Underperforming,11,146,14.4,49.3,23.3,13.0,,
000007641,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Literature,All Students,11,255,6.7,63.9,24.3,5.1,,
000007641,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Literature,Historically Underperforming,11,148,4.1,58.8,29.7,7.4,,
000007866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Algebra I,All Students,11,12,0.0,91.7,0.0,8.3,,
000007866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Biology,All Students,11,11,0.0,72.7,18.2,9.1,,
000007866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Literature,All Students,11,12,25.0,66.7,8.3,0.0,,
000003210,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Algebra I,All Students,11,415,25.1,51.3,21.2,2.4,,
000003210,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Algebra I,Historically Underperforming,11,193,12.4,48.7,33.7,5.2,,
000003210,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Biology,All Students,11,412,20.6,49.5,22.3,7.5,,
000003210,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Biology,Historically Underperforming,11,191,11.5,42.9,33.5,12.0,,
000003210,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Literature,All Students,11,414,4.6,80.9,12.8,1.7,,
000003210,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Literature,Historically Underperforming,11,191,3.1,73.8,19.9,3.1,,
000003216,POCONO MOUNTAIN SD,POCONO MT EAST HS,Algebra I,All Students,11,298,29.2,46.0,15.1,9.7,,
000003216,POCONO MOUNTAIN SD,POCONO MT EAST HS,Algebra I,Historically Underperforming,11,153,19.6,38.6,23.5,18.3,,
000003216,POCONO MOUNTAIN SD,POCONO MT EAST HS,Biology,All Students,11,290,29.0,39.7,17.6,13.8,,
000003216,POCONO MOUNTAIN SD,POCONO MT EAST HS,Biology,Historically Underperforming,11,149,15.4,33.6,25.5,25.5,,
000003216,POCONO MOUNTAIN SD,POCONO MT EAST HS,Literature,All Students,11,291,4.5,63.9,21.3,10.3,,
000003216,POCONO MOUNTAIN SD,POCONO MT EAST HS,Literature,Historically Underperforming,11,149,0.0,48.3,31.5,20.1,,
000007738,POCONO MOUNTAIN SD,POCONO MT WEST HS,Algebra I,All Students,11,369,18.7,43.1,22.5,15.7,,
000007738,POCONO MOUNTAIN SD,POCONO MT WEST HS,Algebra I,Historically Underperforming,11,273,13.2,42.1,24.2,20.5,,
000007738,POCONO MOUNTAIN SD,POCONO MT WEST HS,Biology,All Students,11,359,14.2,40.1,25.1,20.6,,
000007738,POCONO MOUNTAIN SD,POCONO MT WEST HS,Biology,Historically Underperforming,11,266,11.3,37.2,24.8,26.7,,
000007738,POCONO MOUNTAIN SD,POCONO MT WEST HS,Literature,All Students,11,361,2.5,50.4,34.1,13.0,,
000007738,POCONO MOUNTAIN SD,POCONO MT WEST HS,Literature,Historically Underperforming,11,266,0.8,44.0,38.3,16.9,,
000003224,STROUDSBURG AREA SD,STROUDSBURG HS,Algebra I,All Students,11,377,18.3,54.1,19.6,8.0,,
000003224,STROUDSBURG AREA SD,STROUDSBURG HS,Algebra I,Historically Underperforming,11,182,11.0,44.0,29.1,15.9,,
000003224,STROUDSBURG AREA SD,STROUDSBURG HS,Biology,All Students,11,366,30.6,45.1,19.4,4.9,,
000003224,STROUDSBURG AREA SD,STROUDSBURG HS,Biology,Historically Underperforming,11,173,22.5,35.8,31.8,9.8,,
000003224,STROUDSBURG AREA SD,STROUDSBURG HS,Literature,All Students,11,375,10.9,70.9,13.1,5.1,,
000003224,STROUDSBURG AREA SD,STROUDSBURG HS,Literature,Historically Underperforming,11,181,8.8,56.4,24.9,9.9,,
000003241,ABINGTON SD,ABINGTON SHS,Algebra I,All Students,11,552,35.5,49.5,12.3,2.7,,
000003241,ABINGTON SD,ABINGTON SHS,Algebra I,Historically Underperforming,11,198,20.2,48.5,24.2,7.1,,
000003241,ABINGTON SD,ABINGTON SHS,Biology,All Students,11,551,44.3,38.7,12.5,4.5,,
000003241,ABINGTON SD,ABINGTON SHS,Biology,Historically Underperforming,11,198,24.7,42.4,24.2,8.6,,
000003241,ABINGTON SD,ABINGTON SHS,Literature,All Students,11,552,17.0,74.3,7.4,1.3,,
000003241,ABINGTON SD,ABINGTON SHS,Literature,Historically Underperforming,11,197,6.1,74.6,16.2,3.0,,
000003260,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Algebra I,All Students,11,322,27.3,37.9,27.3,7.5,,
000003260,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Algebra I,Historically Underperforming,11,112,16.1,27.7,37.5,18.8,,
000003260,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Biology,All Students,11,325,32.0,33.2,21.8,12.9,,
000003260,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Biology,Historically Underperforming,11,116,18.1,26.7,30.2,25.0,,
000003260,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Literature,All Students,11,321,12.5,62.6,19.9,5.0,,
000003260,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Literature,Historically Underperforming,11,111,3.6,47.7,37.8,10.8,,
000003333,COLONIAL SD,PLYMOUTH-WHITEMARSH,Algebra I,All Students,11,335,48.7,39.4,10.4,1.5,,
000003333,COLONIAL SD,PLYMOUTH-WHITEMARSH,Algebra I,Historically Underperforming,11,91,23.1,46.2,25.3,5.5,,
000003333,COLONIAL SD,PLYMOUTH-WHITEMARSH,Biology,All Students,11,340,55.0,32.6,9.4,2.9,,
000003333,COLONIAL SD,PLYMOUTH-WHITEMARSH,Biology,Historically Underperforming,11,92,30.4,37.0,25.0,7.6,,
000003333,COLONIAL SD,PLYMOUTH-WHITEMARSH,Literature,All Students,11,337,18.1,71.2,10.1,0.6,,
000003333,COLONIAL SD,PLYMOUTH-WHITEMARSH,Literature,Historically Underperforming,11,90,6.7,65.6,26.7,1.1,,
000003272,HATBORO-HORSHAM SD,HATBORO-HORSHAM SHS,Algebra I,All Students,11,372,33.9,42.7,19.9,3.5,,
000003272,HATBORO-HORSHAM SD,HATBORO-HORSHAM SHS,Algebra I,Historically Underperforming,11,121,12.4,36.4,41.3,9.9,,
000003272,HATBORO-HORSHAM SD,HATBORO-HORSHAM SHS,Biology,All Students,11,367,37.3,36.0,17.7,9.0,,
000003272,HATBORO-HORSHAM SD,HATBORO-HORSHAM SHS,Biology,Historically Underperforming,11,118,15.3,30.5,30.5,23.7,,
000003272,HATBORO-HORSHAM SD,HATBORO-HORSHAM SHS,Literature,All Students,11,374,8.8,60.2,24.3,6.7,,
000003272,HATBORO-HORSHAM SD,HATBORO-HORSHAM SHS,Literature,Historically Underperforming,11,124,4.8,38.7,38.7,17.7,,
000008049,JENKINTOWN SD,JENKINTOWN MIDDLE/HIGH SCH,Algebra I,All Students,11,38,31.6,42.1,18.4,7.9,,
000008049,JENKINTOWN SD,JENKINTOWN MIDDLE/HIGH SCH,Algebra I,Historically Underperforming,11,8,,,,,,
000008049,JENKINTOWN SD,JENKINTOWN MIDDLE/HIGH SCH,Biology,All Students,11,38,42.1,34.2,15.8,7.9,,
000008049,JENKINTOWN SD,JENKINTOWN MIDDLE/HIGH SCH,Biology,Historically Underperforming,11,8,,,,,,
000008049,JENKINTOWN SD,JENKINTOWN MIDDLE/HIGH SCH,Literature,All Students,11,38,31.6,65.8,2.6,0.0,,
000008049,JENKINTOWN SD,JENKINTOWN MIDDLE/HIGH SCH,Literature,Historically Underperforming,11,8,,,,,,
000003296,LOWER MERION SD,HARRITON SHS,Algebra I,All Students,11,289,40.8,40.5,15.9,2.8,,
000003296,LOWER MERION SD,HARRITON SHS,Algebra I,Historically Underperforming,11,63,14.3,30.2,44.4,11.1,,
000003296,LOWER MERION SD,HARRITON SHS,Biology,All Students,11,282,59.9,23.8,12.8,3.5,,
000003296,LOWER MERION SD,HARRITON SHS,Biology,Historically Underperforming,11,61,19.7,34.4,31.1,14.8,,
000003296,LOWER MERION SD,HARRITON SHS,Literature,All Students,11,283,18.4,74.2,5.7,1.8,,
000003296,LOWER MERION SD,HARRITON SHS,Literature,Historically Underperforming,11,61,1.6,72.1,19.7,6.6,,
000003295,LOWER MERION SD,LOWER MERION HS,Algebra I,All Students,11,348,37.1,44.8,12.6,5.5,,
000003295,LOWER MERION SD,LOWER MERION HS,Algebra I,Historically Underperforming,11,65,15.4,38.5,26.2,20.0,,
000003295,LOWER MERION SD,LOWER MERION HS,Biology,All Students,11,340,68.5,23.5,4.1,3.8,,
000003295,LOWER MERION SD,LOWER MERION HS,Biology,Historically Underperforming,11,62,32.3,35.5,19.4,12.9,,
000003295,LOWER MERION SD,LOWER MERION HS,Literature,All Students,11,340,17.9,73.2,6.2,2.6,,
000003295,LOWER MERION SD,LOWER MERION HS,Literature,Historically Underperforming,11,64,4.7,60.9,26.6,7.8,,
000004960,LOWER MORELAND TOWNSHIP SD,LOWER MORELAND HS,Algebra I,All Students,11,184,44.6,40.8,12.5,2.2,,
000004960,LOWER MORELAND TOWNSHIP SD,LOWER MORELAND HS,Algebra I,Historically Underperforming,11,57,24.6,43.9,24.6,7.0,,
000004960,LOWER MORELAND TOWNSHIP SD,LOWER MORELAND HS,Biology,All Students,11,183,46.4,38.3,14.2,1.1,,
000004960,LOWER MORELAND TOWNSHIP SD,LOWER MORELAND HS,Biology,Historically Underperforming,11,56,17.9,46.4,32.1,3.6,,
000004960,LOWER MORELAND TOWNSHIP SD,LOWER MORELAND HS,Literature,All Students,11,183,14.2,76.5,8.2,1.1,,
000004960,LOWER MORELAND TOWNSHIP SD,LOWER MORELAND HS,Literature,Historically Underperforming,11,56,5.4,69.6,21.4,3.6,,
000003305,METHACTON SD,METHACTON HS,Algebra I,All Students,11,393,30.8,49.6,15.0,4.6,,
000003305,METHACTON SD,METHACTON HS,Algebra I,Historically Underperforming,11,102,7.8,41.2,33.3,17.6,,
000003305,METHACTON SD,METHACTON HS,Biology,All Students,11,395,51.4,27.6,15.4,5.6,,
000003305,METHACTON SD,METHACTON HS,Biology,Historically Underperforming,11,102,16.7,29.4,35.3,18.6,,
000003305,METHACTON SD,METHACTON HS,Literature,All Students,11,395,11.9,72.7,11.6,3.8,,
000003305,METHACTON SD,METHACTON HS,Literature,Historically Underperforming,11,102,1.0,53.9,31.4,13.7,,
000006729,NORRISTOWN SD,NORRISTOWN AREA HS,Algebra I,All Students,11,319,10.0,49.2,33.9,6.9,,
000006729,NORRISTOWN SD,NORRISTOWN AREA HS,Algebra I,Historically Underperforming,11,219,9.6,40.6,39.7,10.0,,
000006729,NORRISTOWN SD,NORRISTOWN AREA HS,Biology,All Students,11,312,13.8,37.2,27.2,21.8,,
000006729,NORRISTOWN SD,NORRISTOWN AREA HS,Biology,Historically Underperforming,11,214,8.4,32.2,30.4,29.0,,
000006729,NORRISTOWN SD,NORRISTOWN AREA HS,Literature,All Students,11,313,5.1,60.4,27.8,6.7,,
000006729,NORRISTOWN SD,NORRISTOWN AREA HS,Literature,Historically Underperforming,11,212,3.3,51.9,34.9,9.9,,
000006998,NORRISTOWN SD,ROOSEVELT ALTERN SCH,Algebra I,All Students,11,15,6.7,6.7,80.0,6.7,,
000006998,NORRISTOWN SD,ROOSEVELT ALTERN SCH,Algebra I,Historically Underperforming,11,14,0.0,7.1,85.7,7.1,,
000006998,NORRISTOWN SD,ROOSEVELT ALTERN SCH,Biology,All Students,11,14,0.0,0.0,42.9,57.1,,
000006998,NORRISTOWN SD,ROOSEVELT ALTERN SCH,Biology,Historically Underperforming,11,13,0.0,0.0,38.5,61.5,,
000006998,NORRISTOWN SD,ROOSEVELT ALTERN SCH,Literature,All Students,11,12,0.0,33.3,66.7,0.0,,
000006998,NORRISTOWN SD,ROOSEVELT ALTERN SCH,Literature,Historically Underperforming,11,11,0.0,27.3,72.7,0.0,,
000005345,NORTH PENN SD,NORTH PENN SHS,Algebra I,All Students,11,912,45.6,39.4,12.4,2.6,,
000005345,NORTH PENN SD,NORTH PENN SHS,Algebra I,Historically Underperforming,11,328,25.3,42.4,25.3,7.0,,
000005345,NORTH PENN SD,NORTH PENN SHS,Biology,All Students,11,908,51.3,34.9,9.7,4.1,,
000005345,NORTH PENN SD,NORTH PENN SHS,Biology,Historically Underperforming,11,326,28.2,43.9,17.5,10.4,,
000005345,NORTH PENN SD,NORTH PENN SHS,Literature,All Students,11,914,14.9,73.1,10.1,2.0,,
000005345,NORTH PENN SD,NORTH PENN SHS,Literature,Historically Underperforming,11,328,6.4,66.5,21.6,5.5,,
000007687,PA VIRTUAL CS,PA VIRTUAL CS,Algebra I,All Students,11,166,10.8,30.1,47.0,12.0,,
000007687,PA VIRTUAL CS,PA VIRTUAL CS,Algebra I,Historically Underperforming,11,103,7.8,26.2,49.5,16.5,,
000007687,PA VIRTUAL CS,PA VIRTUAL CS,Biology,All Students,11,163,19.6,33.7,28.2,18.4,,
000007687,PA VIRTUAL CS,PA VIRTUAL CS,Biology,Historically Underperforming,11,101,10.9,33.7,31.7,23.8,,
000007687,PA VIRTUAL CS,PA VIRTUAL CS,Literature,All Students,11,172,4.1,65.7,25.0,5.2,,
000007687,PA VIRTUAL CS,PA VIRTUAL CS,Literature,Historically Underperforming,11,104,3.8,58.7,29.8,7.7,,
000003328,PERKIOMEN VALLEY SD,PERKIOMEN VALLEY HS,Algebra I,All Students,11,413,28.3,57.9,10.9,2.9,,
000003328,PERKIOMEN VALLEY SD,PERKIOMEN VALLEY HS,Algebra I,Historically Underperforming,11,91,8.8,51.6,27.5,12.1,,
000003328,PERKIOMEN VALLEY SD,PERKIOMEN VALLEY HS,Biology,All Students,11,412,43.4,33.3,15.0,8.3,,
000003328,PERKIOMEN VALLEY SD,PERKIOMEN VALLEY HS,Biology,Historically Underperforming,11,91,8.8,34.1,33.0,24.2,,
000003328,PERKIOMEN VALLEY SD,PERKIOMEN VALLEY HS,Literature,All Students,11,412,17.5,73.3,7.3,1.9,,
000003328,PERKIOMEN VALLEY SD,PERKIOMEN VALLEY HS,Literature,Historically Underperforming,11,91,2.2,65.9,23.1,8.8,,
000003338,POTTSGROVE SD,POTTSGROVE SHS,Algebra I,All Students,11,251,10.4,49.4,32.3,8.0,,
000003338,POTTSGROVE SD,POTTSGROVE SHS,Algebra I,Historically Underperforming,11,107,6.5,35.5,40.2,17.8,,
000003338,POTTSGROVE SD,POTTSGROVE SHS,Biology,All Students,11,249,19.7,40.2,25.7,14.5,,
000003338,POTTSGROVE SD,POTTSGROVE SHS,Biology,Historically Underperforming,11,108,9.3,26.9,33.3,30.6,,
000003338,POTTSGROVE SD,POTTSGROVE SHS,Literature,All Students,11,246,5.3,67.9,22.8,4.1,,
000003338,POTTSGROVE SD,POTTSGROVE SHS,Literature,Historically Underperforming,11,102,2.0,58.8,29.4,9.8,,
000003348,POTTSTOWN SD,POTTSTOWN SHS,Algebra I,All Students,11,166,12.7,27.1,41.6,18.7,,
000003348,POTTSTOWN SD,POTTSTOWN SHS,Algebra I,Historically Underperforming,11,112,8.0,21.4,45.5,25.0,,
000003348,POTTSTOWN SD,POTTSTOWN SHS,Biology,All Students,11,167,19.2,28.1,29.9,22.8,,
000003348,POTTSTOWN SD,POTTSTOWN SHS,Biology,Historically Underperforming,11,114,14.0,27.2,28.9,29.8,,
000003348,POTTSTOWN SD,POTTSTOWN SHS,Literature,All Students,11,167,6.0,48.5,37.7,7.8,,
000003348,POTTSTOWN SD,POTTSTOWN SHS,Literature,Historically Underperforming,11,113,3.5,43.4,44.2,8.8,,
000003354,SOUDERTON AREA SD,SOUDERTON AREA SHS,Algebra I,All Students,11,517,37.9,45.5,12.4,4.3,,
000003354,SOUDERTON AREA SD,SOUDERTON AREA SHS,Algebra I,Historically Underperforming,11,149,12.8,40.3,32.2,14.8,,
000003354,SOUDERTON AREA SD,SOUDERTON AREA SHS,Biology,All Students,11,512,53.3,31.8,7.6,7.2,,
000003354,SOUDERTON AREA SD,SOUDERTON AREA SHS,Biology,Historically Underperforming,11,148,28.4,29.1,17.6,25.0,,
000003354,SOUDERTON AREA SD,SOUDERTON AREA SHS,Literature,All Students,11,510,19.2,70.0,8.6,2.2,,
000003354,SOUDERTON AREA SD,SOUDERTON AREA SHS,Literature,Historically Underperforming,11,143,7.7,58.0,26.6,7.7,,
000003376,SPRINGFIELD TOWNSHIP SD,SPRINGFIELD TWP HS,Algebra I,All Students,11,133,19.5,54.1,19.5,6.8,,
000003376,SPRINGFIELD TOWNSHIP SD,SPRINGFIELD TWP HS,Algebra I,Historically Underperforming,11,45,15.6,31.1,40.0,13.3,,
000003376,SPRINGFIELD TOWNSHIP SD,SPRINGFIELD TWP HS,Biology,All Students,11,132,32.6,34.1,22.0,11.4,,
000003376,SPRINGFIELD TOWNSHIP SD,SPRINGFIELD TWP HS,Biology,Historically Underperforming,11,45,22.2,24.4,26.7,26.7,,
000003376,SPRINGFIELD TOWNSHIP SD,SPRINGFIELD TWP HS,Literature,All Students,11,132,15.2,68.2,12.1,4.5,,
000003376,SPRINGFIELD TOWNSHIP SD,SPRINGFIELD TWP HS,Literature,Historically Underperforming,11,45,4.4,66.7,17.8,11.1,,
000003367,SPRING-FORD AREA SD,SPRING-FORD SHS,Algebra I,All Students,11,615,51.1,40.5,6.8,1.6,,
000003367,SPRING-FORD AREA SD,SPRING-FORD SHS,Algebra I,Historically Underperforming,11,137,22.6,48.2,22.6,6.6,,
000003367,SPRING-FORD AREA SD,SPRING-FORD SHS,Biology,All Students,11,625,62.2,31.2,2.7,3.8,,
000003367,SPRING-FORD AREA SD,SPRING-FORD SHS,Biology,Historically Underperforming,11,145,25.5,51.0,8.3,15.2,,
000003367,SPRING-FORD AREA SD,SPRING-FORD SHS,Literature,All Students,11,626,22.4,71.4,4.8,1.4,,
000003367,SPRING-FORD AREA SD,SPRING-FORD SHS,Literature,Historically Underperforming,11,147,6.1,70.1,18.4,5.4,,
000005078,UPPER DUBLIN SD,UPPER DUBLIN HS,Algebra I,All Students,11,367,38.4,44.7,14.7,2.2,,
000005078,UPPER DUBLIN SD,UPPER DUBLIN HS,Algebra I,Historically Underperforming,11,84,19.0,39.3,34.5,7.1,,
000005078,UPPER DUBLIN SD,UPPER DUBLIN HS,Biology,All Students,11,368,57.9,32.3,6.8,3.0,,
000005078,UPPER DUBLIN SD,UPPER DUBLIN HS,Biology,Historically Underperforming,11,84,31.0,41.7,16.7,10.7,,
000005078,UPPER DUBLIN SD,UPPER DUBLIN HS,Literature,All Students,11,366,12.8,73.8,10.1,3.3,,
000005078,UPPER DUBLIN SD,UPPER DUBLIN HS,Literature,Historically Underperforming,11,82,1.2,63.4,23.2,12.2,,
000003395,UPPER MERION AREA SD,UPPER MERION HS,Algebra I,All Students,11,265,37.4,43.8,16.6,2.3,,
000003395,UPPER MERION AREA SD,UPPER MERION HS,Algebra I,Historically Underperforming,11,112,18.8,47.3,30.4,3.6,,
000003395,UPPER MERION AREA SD,UPPER MERION HS,Biology,All Students,11,256,44.9,33.2,16.8,5.1,,
000003395,UPPER MERION AREA SD,UPPER MERION HS,Biology,Historically Underperforming,11,108,22.2,40.7,27.8,9.3,,
000003395,UPPER MERION AREA SD,UPPER MERION HS,Literature,All Students,11,252,12.7,67.9,13.5,6.0,,
000003395,UPPER MERION AREA SD,UPPER MERION HS,Literature,Historically Underperforming,11,104,4.8,61.5,25.0,8.7,,
000003401,UPPER MORELAND TOWNSHIP SD,UPPER MORELAND HS,Algebra I,All Students,11,221,23.1,58.8,14.5,3.6,,
000003401,UPPER MORELAND TOWNSHIP SD,UPPER MORELAND HS,Algebra I,Historically Underperforming,11,84,17.9,50.0,23.8,8.3,,
000003401,UPPER MORELAND TOWNSHIP SD,UPPER MORELAND HS,Biology,All Students,11,220,38.6,41.4,14.5,5.5,,
000003401,UPPER MORELAND TOWNSHIP SD,UPPER MORELAND HS,Biology,Historically Underperforming,11,83,24.1,37.3,28.9,9.6,,
000003401,UPPER MORELAND TOWNSHIP SD,UPPER MORELAND HS,Literature,All Students,11,219,8.7,79.5,9.6,2.3,,
000003401,UPPER MORELAND TOWNSHIP SD,UPPER MORELAND HS,Literature,Historically Underperforming,11,81,6.2,67.9,19.8,6.2,,
000005081,UPPER PERKIOMEN SD,UPPER PERKIOMEN HS,Algebra I,All Students,11,221,40.3,33.0,22.2,4.5,,
000005081,UPPER PERKIOMEN SD,UPPER PERKIOMEN HS,Algebra I,Historically Underperforming,11,78,16.7,29.5,41.0,12.8,,
000005081,UPPER PERKIOMEN SD,UPPER PERKIOMEN HS,Biology,All Students,11,224,35.7,40.2,12.5,11.6,,
000005081,UPPER PERKIOMEN SD,UPPER PERKIOMEN HS,Biology,Historically Underperforming,11,80,20.0,31.3,18.8,30.0,,
000005081,UPPER PERKIOMEN SD,UPPER PERKIOMEN HS,Literature,All Students,11,228,9.6,71.9,13.6,4.8,,
000005081,UPPER PERKIOMEN SD,UPPER PERKIOMEN HS,Literature,Historically Underperforming,11,84,6.0,57.1,23.8,13.1,,
000003247,WISSAHICKON SD,WISSAHICKON SHS,Algebra I,All Students,11,332,40.7,51.8,5.4,2.1,,
000003247,WISSAHICKON SD,WISSAHICKON SHS,Algebra I,Historically Underperforming,11,108,15.7,62.0,15.7,6.5,,
000003247,WISSAHICKON SD,WISSAHICKON SHS,Biology,All Students,11,331,49.2,38.1,9.4,3.3,,
000003247,WISSAHICKON SD,WISSAHICKON SHS,Biology,Historically Underperforming,11,108,18.5,49.1,22.2,10.2,,
000003247,WISSAHICKON SD,WISSAHICKON SHS,Literature,All Students,11,330,27.3,68.5,2.7,1.5,,
000003247,WISSAHICKON SD,WISSAHICKON SHS,Literature,Historically Underperforming,11,107,4.7,83.2,7.5,4.7,,
000003425,DANVILLE AREA SD,DANVILLE AREA SHS,Algebra I,All Students,11,135,43.0,38.5,14.8,3.7,,
000003425,DANVILLE AREA SD,DANVILLE AREA SHS,Algebra I,Historically Underperforming,11,37,13.5,35.1,37.8,13.5,,
