Grade,AUN,Schl,County,District Name,School Name,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
11,109426303,000003111,McKean,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Biology,Historically Underperforming,32,15.6,46.9,25.0,12.5
11,109426303,000003111,McKean,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,All Students,69,4.3,63.8,26.1,5.8
11,109426303,000003111,McKean,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,Historically Underperforming,32,0.0,50.0,40.6,9.4
11,109420107,000007013,McKean,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,Algebra I,All Students,1,,,,
11,109420107,000007013,McKean,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,Algebra I,Historically Underperforming,1,,,,
11,109420107,000007013,McKean,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,Biology,All Students,1,,,,
11,109420107,000007013,McKean,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,Biology,Historically Underperforming,1,,,,
11,109427503,000003117,McKean,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,All Students,50,24.0,36.0,32.0,8.0
11,109427503,000003117,McKean,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,Historically Underperforming,16,0.0,43.8,31.3,25.0
11,109427503,000003117,McKean,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Biology,All Students,51,11.8,54.9,23.5,9.8
11,109427503,000003117,McKean,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Biology,Historically Underperforming,17,0.0,47.1,29.4,23.5
11,109427503,000003117,McKean,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Literature,All Students,49,2.0,63.3,24.5,10.2
11,109427503,000003117,McKean,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Literature,Historically Underperforming,17,0.0,41.2,29.4,29.4
11,104431304,000006122,Mercer,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Algebra I,All Students,42,23.8,50.0,23.8,2.4
11,104431304,000006122,Mercer,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Algebra I,Historically Underperforming,17,5.9,41.2,47.1,5.9
11,104431304,000006122,Mercer,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Biology,All Students,42,4.8,64.3,21.4,9.5
11,104431304,000006122,Mercer,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Biology,Historically Underperforming,17,0.0,52.9,35.3,11.8
11,104431304,000006122,Mercer,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Literature,All Students,42,9.5,69.0,14.3,7.1
11,104431304,000006122,Mercer,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Literature,Historically Underperforming,17,0.0,58.8,23.5,17.6
11,104432503,000005248,Mercer,FARRELL AREA SD,FARRELL AREA HS/UMS,Algebra I,All Students,37,2.7,21.6,51.4,24.3
11,104432503,000005248,Mercer,FARRELL AREA SD,FARRELL AREA HS/UMS,Algebra I,Historically Underperforming,37,2.7,21.6,51.4,24.3
11,104432503,000005248,Mercer,FARRELL AREA SD,FARRELL AREA HS/UMS,Biology,All Students,38,15.8,23.7,26.3,34.2
11,104432503,000005248,Mercer,FARRELL AREA SD,FARRELL AREA HS/UMS,Biology,Historically Underperforming,38,15.8,23.7,26.3,34.2
11,104432503,000005248,Mercer,FARRELL AREA SD,FARRELL AREA HS/UMS,Literature,All Students,37,2.7,27.0,40.5,29.7
11,104432503,000005248,Mercer,FARRELL AREA SD,FARRELL AREA HS/UMS,Literature,Historically Underperforming,37,2.7,27.0,40.5,29.7
11,104432803,000003137,Mercer,GREENVILLE AREA SD,GREENVILLE JSHS,Algebra I,All Students,106,24.5,49.1,20.8,5.7
11,104432803,000003137,Mercer,GREENVILLE AREA SD,GREENVILLE JSHS,Algebra I,Historically Underperforming,48,14.6,43.8,29.2,12.5
11,104432803,000003137,Mercer,GREENVILLE AREA SD,GREENVILLE JSHS,Biology,All Students,106,33.0,47.2,16.0,3.8
11,104432803,000003137,Mercer,GREENVILLE AREA SD,GREENVILLE JSHS,Biology,Historically Underperforming,48,14.6,54.2,25.0,6.3
11,104432803,000003137,Mercer,GREENVILLE AREA SD,GREENVILLE JSHS,Literature,All Students,106,16.0,62.3,16.0,5.7
11,104432803,000003137,Mercer,GREENVILLE AREA SD,GREENVILLE JSHS,Literature,Historically Underperforming,48,6.3,60.4,22.9,10.4
11,104432903,000006125,Mercer,GROVE CITY AREA SD,GEORGE JR REPUBLIC HS,Algebra I,All Students,12,0.0,0.0,25.0,75.0
11,104432903,000006125,Mercer,GROVE CITY AREA SD,GEORGE JR REPUBLIC HS,Algebra I,Historically Underperforming,12,0.0,0.0,25.0,75.0
11,104432903,000006125,Mercer,GROVE CITY AREA SD,GEORGE JR REPUBLIC HS,Biology,All Students,13,0.0,0.0,7.7,92.3
11,104432903,000006125,Mercer,GROVE CITY AREA SD,GEORGE JR REPUBLIC HS,Biology,Historically Underperforming,13,0.0,0.0,7.7,92.3
11,104432903,000006125,Mercer,GROVE CITY AREA SD,GEORGE JR REPUBLIC HS,Literature,All Students,12,0.0,8.3,41.7,50.0
11,104432903,000006125,Mercer,GROVE CITY AREA SD,GEORGE JR REPUBLIC HS,Literature,Historically Underperforming,12,0.0,8.3,41.7,50.0
11,104432903,000003145,Mercer,GROVE CITY AREA SD,GROVE CITY AREA HS,Algebra I,All Students,129,31.8,41.9,24.0,2.3
11,104432903,000003145,Mercer,GROVE CITY AREA SD,GROVE CITY AREA HS,Algebra I,Historically Underperforming,53,20.8,35.8,37.7,5.7
11,104432903,000003145,Mercer,GROVE CITY AREA SD,GROVE CITY AREA HS,Biology,All Students,128,37.5,35.2,21.1,6.3
11,104432903,000003145,Mercer,GROVE CITY AREA SD,GROVE CITY AREA HS,Biology,Historically Underperforming,52,25.0,30.8,34.6,9.6
11,104432903,000003145,Mercer,GROVE CITY AREA SD,GROVE CITY AREA HS,Literature,All Students,129,19.4,57.4,21.7,1.6
11,104432903,000003145,Mercer,GROVE CITY AREA SD,GROVE CITY AREA HS,Literature,Historically Underperforming,52,9.6,50.0,38.5,1.9
11,104433303,000003150,Mercer,HERMITAGE SD,HICKORY HS,Algebra I,All Students,154,20.1,52.6,22.7,4.5
11,104433303,000003150,Mercer,HERMITAGE SD,HICKORY HS,Algebra I,Historically Underperforming,55,10.9,36.4,43.6,9.1
11,104433303,000003150,Mercer,HERMITAGE SD,HICKORY HS,Biology,All Students,152,28.3,54.6,13.8,3.3
11,104433303,000003150,Mercer,HERMITAGE SD,HICKORY HS,Biology,Historically Underperforming,53,17.0,45.3,30.2,7.5
11,104433303,000003150,Mercer,HERMITAGE SD,HICKORY HS,Literature,All Students,154,19.5,64.9,13.0,2.6
11,104433303,000003150,Mercer,HERMITAGE SD,HICKORY HS,Literature,Historically Underperforming,54,9.3,57.4,29.6,3.7
11,104433604,000006126,Mercer,JAMESTOWN AREA SD,JAMESTOWN AREA JSHS,Algebra I,All Students,43,20.9,46.5,27.9,4.7
11,104433604,000006126,Mercer,JAMESTOWN AREA SD,JAMESTOWN AREA JSHS,Algebra I,Historically Underperforming,25,12.0,44.0,36.0,8.0
11,104433604,000006126,Mercer,JAMESTOWN AREA SD,JAMESTOWN AREA JSHS,Biology,All Students,43,2.3,65.1,20.9,11.6
11,104433604,000006126,Mercer,JAMESTOWN AREA SD,JAMESTOWN AREA JSHS,Biology,Historically Underperforming,25,0.0,56.0,24.0,20.0
11,104433604,000006126,Mercer,JAMESTOWN AREA SD,JAMESTOWN AREA JSHS,Literature,All Students,43,16.3,67.4,11.6,4.7
11,104433604,000006126,Mercer,JAMESTOWN AREA SD,JAMESTOWN AREA JSHS,Literature,Historically Underperforming,25,8.0,64.0,20.0,8.0
11,104432830,000007506,Mercer,KEYSTONE EDUCATION CENTER CS,KEYSTONE EDUCATION CENTER CS,Algebra I,All Students,47,0.0,6.4,36.2,57.4
11,104432830,000007506,Mercer,KEYSTONE EDUCATION CENTER CS,KEYSTONE EDUCATION CENTER CS,Algebra I,Historically Underperforming,43,0.0,4.7,34.9,60.5
11,104432830,000007506,Mercer,KEYSTONE EDUCATION CENTER CS,KEYSTONE EDUCATION CENTER CS,Biology,All Students,46,0.0,13.0,32.6,54.3
11,104432830,000007506,Mercer,KEYSTONE EDUCATION CENTER CS,KEYSTONE EDUCATION CENTER CS,Biology,Historically Underperforming,42,0.0,11.9,31.0,57.1
11,104432830,000007506,Mercer,KEYSTONE EDUCATION CENTER CS,KEYSTONE EDUCATION CENTER CS,Literature,All Students,41,0.0,12.2,36.6,51.2
11,104432830,000007506,Mercer,KEYSTONE EDUCATION CENTER CS,KEYSTONE EDUCATION CENTER CS,Literature,Historically Underperforming,37,0.0,10.8,35.1,54.1
11,104433903,000003155,Mercer,LAKEVIEW SD,LAKEVIEW HS,Algebra I,All Students,86,17.4,46.5,20.9,15.1
11,104433903,000003155,Mercer,LAKEVIEW SD,LAKEVIEW HS,Algebra I,Historically Underperforming,36,11.1,25.0,30.6,33.3
11,104433903,000003155,Mercer,LAKEVIEW SD,LAKEVIEW HS,Biology,All Students,85,25.9,42.4,18.8,12.9
11,104433903,000003155,Mercer,LAKEVIEW SD,LAKEVIEW HS,Biology,Historically Underperforming,35,17.1,25.7,25.7,31.4
11,104433903,000003155,Mercer,LAKEVIEW SD,LAKEVIEW HS,Literature,All Students,85,8.2,64.7,17.6,9.4
11,104433903,000003155,Mercer,LAKEVIEW SD,LAKEVIEW HS,Literature,Historically Underperforming,35,5.7,45.7,25.7,22.9
11,104435003,000003158,Mercer,MERCER AREA SD,MERCER AREA SHS,Algebra I,All Students,71,8.5,63.4,25.4,2.8
11,104435003,000003158,Mercer,MERCER AREA SD,MERCER AREA SHS,Algebra I,Historically Underperforming,28,0.0,53.6,39.3,7.1
11,104435003,000003158,Mercer,MERCER AREA SD,MERCER AREA SHS,Biology,All Students,71,25.4,43.7,28.2,2.8
11,104435003,000003158,Mercer,MERCER AREA SD,MERCER AREA SHS,Biology,Historically Underperforming,28,14.3,32.1,50.0,3.6
11,104435003,000003158,Mercer,MERCER AREA SD,MERCER AREA SHS,Literature,All Students,70,15.7,62.9,17.1,4.3
11,104435003,000003158,Mercer,MERCER AREA SD,MERCER AREA SHS,Literature,Historically Underperforming,28,14.3,50.0,32.1,3.6
11,104435107,000006744,Mercer,MERCER COUNTY CAREER CENTER,MERCER COUNTY CAREER CENTER,Algebra I,All Students,11,0.0,9.1,54.5,36.4
11,104435107,000006744,Mercer,MERCER COUNTY CAREER CENTER,MERCER COUNTY CAREER CENTER,Algebra I,Historically Underperforming,11,0.0,9.1,54.5,36.4
11,104435107,000006744,Mercer,MERCER COUNTY CAREER CENTER,MERCER COUNTY CAREER CENTER,Biology,All Students,10,,,,
11,104435107,000006744,Mercer,MERCER COUNTY CAREER CENTER,MERCER COUNTY CAREER CENTER,Biology,Historically Underperforming,10,,,,
11,104435107,000006744,Mercer,MERCER COUNTY CAREER CENTER,MERCER COUNTY CAREER CENTER,Literature,All Students,10,,,,
11,104435107,000006744,Mercer,MERCER COUNTY CAREER CENTER,MERCER COUNTY CAREER CENTER,Literature,Historically Underperforming,10,,,,
11,104435303,000003165,Mercer,REYNOLDS SD,REYNOLDS JSHS,Algebra I,All Students,67,37.3,37.3,20.9,4.5
11,104435303,000003165,Mercer,REYNOLDS SD,REYNOLDS JSHS,Algebra I,Historically Underperforming,36,27.8,25.0,38.9,8.3
11,104435303,000003165,Mercer,REYNOLDS SD,REYNOLDS JSHS,Biology,All Students,67,23.9,46.3,22.4,7.5
11,104435303,000003165,Mercer,REYNOLDS SD,REYNOLDS JSHS,Biology,Historically Underperforming,36,16.7,33.3,38.9,11.1
11,104435303,000003165,Mercer,REYNOLDS SD,REYNOLDS JSHS,Literature,All Students,67,9.0,65.7,16.4,9.0
11,104435303,000003165,Mercer,REYNOLDS SD,REYNOLDS JSHS,Literature,Historically Underperforming,36,8.3,50.0,25.0,16.7
11,104435603,000008093,Mercer,SHARON CITY SD,SHARON HS,Algebra I,All Students,95,17.9,35.8,35.8,10.5
11,104435603,000008093,Mercer,SHARON CITY SD,SHARON HS,Algebra I,Historically Underperforming,59,8.5,32.2,44.1,15.3
11,104435603,000008093,Mercer,SHARON CITY SD,SHARON HS,Biology,All Students,96,17.7,43.8,21.9,16.7
11,104435603,000008093,Mercer,SHARON CITY SD,SHARON HS,Biology,Historically Underperforming,60,8.3,38.3,26.7,26.7
11,104435603,000008093,Mercer,SHARON CITY SD,SHARON HS,Literature,All Students,92,8.7,52.2,28.3,10.9
11,104435603,000008093,Mercer,SHARON CITY SD,SHARON HS,Literature,Historically Underperforming,56,3.6,41.1,37.5,17.9
11,104435703,000003124,Mercer,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Algebra I,All Students,75,38.7,37.3,21.3,2.7
11,104435703,000003124,Mercer,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Algebra I,Historically Underperforming,42,23.8,45.2,26.2,4.8
11,104435703,000003124,Mercer,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Biology,All Students,75,37.3,49.3,8.0,5.3
11,104435703,000003124,Mercer,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Biology,Historically Underperforming,41,24.4,56.1,9.8,9.8
11,104435703,000003124,Mercer,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Literature,All Students,77,11.7,74.0,9.1,5.2
11,104435703,000003124,Mercer,SHARPSVILLE AREA SD,SHARPSVILLE AREA SHS,Literature,Historically Underperforming,43,4.7,76.7,9.3,9.3
11,104437503,000006129,Mercer,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA JSHS,Algebra I,All Students,70,5.7,51.4,40.0,2.9
11,104437503,000006129,Mercer,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA JSHS,Algebra I,Historically Underperforming,24,4.2,37.5,50.0,8.3
11,104437503,000006129,Mercer,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA JSHS,Biology,All Students,70,24.3,41.4,15.7,18.6
11,104437503,000006129,Mercer,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA JSHS,Biology,Historically Underperforming,24,16.7,25.0,25.0,33.3
11,104437503,000006129,Mercer,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA JSHS,Literature,All Students,70,1.4,62.9,27.1,8.6
11,104437503,000006129,Mercer,WEST MIDDLESEX AREA SD,WEST MIDDLESEX AREA JSHS,Literature,Historically Underperforming,24,0.0,45.8,37.5,16.7
11,111444307,000008307,Mifflin,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,Algebra I,All Students,1,,,,
11,111444307,000008307,Mifflin,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,Algebra I,Historically Underperforming,1,,,,
11,111444307,000008307,Mifflin,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,Biology,All Students,1,,,,
11,111444307,000008307,Mifflin,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,Biology,Historically Underperforming,1,,,,
11,111444307,000008307,Mifflin,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,Literature,All Students,1,,,,
11,111444307,000008307,Mifflin,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,Literature,Historically Underperforming,1,,,,
11,111444602,000008187,Mifflin,MIFFLIN COUNTY SD,MIFFLIN CO HS,Algebra I,All Students,350,26.6,22.6,34.3,16.6
11,111444602,000008187,Mifflin,MIFFLIN COUNTY SD,MIFFLIN CO HS,Algebra I,Historically Underperforming,157,15.3,15.9,39.5,29.3
11,111444602,000008187,Mifflin,MIFFLIN COUNTY SD,MIFFLIN CO HS,Biology,All Students,351,15.4,43.9,23.1,17.7
11,111444602,000008187,Mifflin,MIFFLIN COUNTY SD,MIFFLIN CO HS,Biology,Historically Underperforming,155,11.6,30.3,26.5,31.6
11,111444602,000008187,Mifflin,MIFFLIN COUNTY SD,MIFFLIN CO HS,Literature,All Students,353,7.9,56.4,26.1,9.6
11,111444602,000008187,Mifflin,MIFFLIN COUNTY SD,MIFFLIN CO HS,Literature,Historically Underperforming,156,3.2,43.6,35.3,17.9
11,120452003,000007641,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Algebra I,All Students,215,12.1,34.0,42.3,11.6
11,120452003,000007641,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Algebra I,Historically Underperforming,125,7.2,26.4,49.6,16.8
11,120452003,000007641,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Biology,All Students,214,21.5,29.9,30.8,17.8
11,120452003,000007641,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Biology,Historically Underperforming,124,10.5,28.2,37.1,24.2
11,120452003,000007641,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Literature,All Students,213,9.9,47.9,27.7,14.6
11,120452003,000007641,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS NORTH,Literature,Historically Underperforming,124,4.0,39.5,33.1,23.4
11,120452003,000006935,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS SOUTH,Algebra I,All Students,296,14.2,43.6,35.5,6.8
11,120452003,000006935,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS SOUTH,Algebra I,Historically Underperforming,173,7.5,37.0,44.5,11.0
11,120452003,000006935,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS SOUTH,Biology,All Students,292,21.9,35.6,23.6,18.8
11,120452003,000006935,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS SOUTH,Biology,Historically Underperforming,169,13.0,30.2,30.8,26.0
11,120452003,000006935,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS SOUTH,Literature,All Students,295,13.2,52.9,23.1,10.8
11,120452003,000006935,Monroe,EAST STROUDSBURG AREA SD,EAST STROUDSBURG SHS SOUTH,Literature,Historically Underperforming,172,4.1,48.3,31.4,16.3
11,120450003,000007866,Monroe,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Algebra I,All Students,15,20.0,40.0,40.0,0.0
11,120450003,000007866,Monroe,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Algebra I,Historically Underperforming,2,,,,
11,120450003,000007866,Monroe,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Biology,All Students,14,14.3,50.0,28.6,7.1
11,120450003,000007866,Monroe,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Biology,Historically Underperforming,2,,,,
11,120450003,000007866,Monroe,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Literature,All Students,14,0.0,85.7,14.3,0.0
11,120450003,000007866,Monroe,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,Literature,Historically Underperforming,2,,,,
11,120455203,000003210,Monroe,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Algebra I,All Students,336,23.2,41.4,30.4,5.1
11,120455203,000003210,Monroe,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Algebra I,Historically Underperforming,129,17.8,32.6,40.3,9.3
11,120455203,000003210,Monroe,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Biology,All Students,339,20.9,41.9,23.9,13.3
11,120455203,000003210,Monroe,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Biology,Historically Underperforming,131,18.3,32.8,24.4,24.4
11,120455203,000003210,Monroe,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Literature,All Students,338,14.5,63.9,16.0,5.6
11,120455203,000003210,Monroe,PLEASANT VALLEY SD,PLEASANT VALLEY HS,Literature,Historically Underperforming,132,12.1,51.5,23.5,12.9
11,120455403,000003216,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN EAST HS,Algebra I,All Students,286,30.4,41.3,16.8,11.5
11,120455403,000003216,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN EAST HS,Algebra I,Historically Underperforming,151,21.9,33.8,24.5,19.9
11,120455403,000003216,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN EAST HS,Biology,All Students,281,27.4,45.2,17.4,10.0
11,120455403,000003216,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN EAST HS,Biology,Historically Underperforming,149,16.1,41.6,26.2,16.1
11,120455403,000003216,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN EAST HS,Literature,All Students,287,8.4,63.4,20.2,8.0
11,120455403,000003216,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN EAST HS,Literature,Historically Underperforming,149,5.4,51.0,29.5,14.1
11,120455403,000007738,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN WEST HS,Algebra I,All Students,351,19.1,37.6,27.6,15.7
11,120455403,000007738,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN WEST HS,Algebra I,Historically Underperforming,259,13.9,38.6,30.1,17.4
11,120455403,000007738,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN WEST HS,Biology,All Students,349,12.0,40.7,30.1,17.2
11,120455403,000007738,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN WEST HS,Biology,Historically Underperforming,258,8.5,39.9,32.6,19.0
11,120455403,000007738,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN WEST HS,Literature,All Students,360,3.6,49.2,33.1,14.2
11,120455403,000007738,Monroe,POCONO MOUNTAIN SD,POCONO MOUNTAIN WEST HS,Literature,Historically Underperforming,265,1.9,44.5,35.8,17.7
11,120456003,000003224,Monroe,STROUDSBURG AREA SD,STROUDSBURG HS,Algebra I,All Students,416,23.3,45.7,23.8,7.2
11,120456003,000003224,Monroe,STROUDSBURG AREA SD,STROUDSBURG HS,Algebra I,Historically Underperforming,206,14.1,40.8,32.0,13.1
11,120456003,000003224,Monroe,STROUDSBURG AREA SD,STROUDSBURG HS,Biology,All Students,415,26.0,43.9,21.7,8.4
11,120456003,000003224,Monroe,STROUDSBURG AREA SD,STROUDSBURG HS,Biology,Historically Underperforming,205,15.6,39.0,31.2,14.1
11,120456003,000003224,Monroe,STROUDSBURG AREA SD,STROUDSBURG HS,Literature,All Students,413,16.9,62.7,16.9,3.4
11,120456003,000003224,Monroe,STROUDSBURG AREA SD,STROUDSBURG HS,Literature,Historically Underperforming,205,9.8,56.6,27.3,6.3
11,123460302,000003241,Montgomery,ABINGTON SD,ABINGTON SHS,Algebra I,All Students,554,31.6,50.5,13.7,4.2
11,123460302,000003241,Montgomery,ABINGTON SD,ABINGTON SHS,Algebra I,Historically Underperforming,189,15.3,41.8,31.2,11.6
11,123460302,000003241,Montgomery,ABINGTON SD,ABINGTON SHS,Biology,All Students,552,44.4,38.4,12.7,4.5
11,123460302,000003241,Montgomery,ABINGTON SD,ABINGTON SHS,Biology,Historically Underperforming,186,22.0,41.4,23.7,12.9
11,123460302,000003241,Montgomery,ABINGTON SD,ABINGTON SHS,Literature,All Students,550,22.7,64.4,10.2,2.7
11,123460302,000003241,Montgomery,ABINGTON SD,ABINGTON SHS,Literature,Historically Underperforming,187,7.0,62.6,23.5,7.0
11,123460957,000004967,Montgomery,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,Algebra I,All Students,47,2.1,36.2,38.3,23.4
11,123460957,000004967,Montgomery,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,Algebra I,Historically Underperforming,16,0.0,18.8,37.5,43.8
11,123460957,000004967,Montgomery,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,Biology,All Students,43,20.9,25.6,32.6,20.9
11,123460957,000004967,Montgomery,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,Biology,Historically Underperforming,14,7.1,14.3,42.9,35.7
11,123460957,000004967,Montgomery,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,Literature,All Students,42,2.4,35.7,33.3,28.6
11,123460957,000004967,Montgomery,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,CENTRAL MONTCO TECHNICAL HIGH SCHOOL,Literature,Historically Underperforming,15,0.0,13.3,33.3,53.3
11,123461302,000003260,Montgomery,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Algebra I,All Students,324,27.2,32.4,30.9,9.6
11,123461302,000003260,Montgomery,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Algebra I,Historically Underperforming,140,16.4,17.1,48.6,17.9
11,123461302,000003260,Montgomery,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Biology,All Students,321,25.5,35.8,26.5,12.1
11,123461302,000003260,Montgomery,CHELTENHAM TOWNSHIP SD,CHELTENHAM HS,Biology,Historically Underperforming,138,11.6,27.5,38.4,22.5
