Name,AcademicYearId,AUN,DataElement,DisplayValue
Eastern Lancaster County SD,18,113362303,AverageDailyMembership(ADM),3116.406
Cocalico SD,18,113361303,AverageDailyMembership(ADM),3118.077
Manheim Central SD,18,113364403,AverageDailyMembership(ADM),3118.949
Gettysburg Area SD,18,112013753,AverageDailyMembership(ADM),3127.872
Lampeter-Strasburg SD,18,113363603,AverageDailyMembership(ADM),3129.422
Susquehanna Township SD,18,115228303,AverageDailyMembership(ADM),3131.968
Donegal SD,18,113362203,AverageDailyMembership(ADM),3135.292
York Suburban SD,18,112679403,AverageDailyMembership(ADM),3159.904
Upper Moreland Township SD,18,123468503,AverageDailyMembership(ADM),3170.491
Southern York County SD,18,112676503,AverageDailyMembership(ADM),3181.071
South Fayette Township SD,18,103028703,AverageDailyMembership(ADM),3220.108
Trinity Area SD,18,101638003,AverageDailyMembership(ADM),3222.729
Twin Valley SD,18,114068103,AverageDailyMembership(ADM),3252.598
Northern York County SD,18,115674603,AverageDailyMembership(ADM),3281.614
Pottsgrove SD,18,123466303,AverageDailyMembership(ADM),3290.664
Southern Lehigh SD,18,121395703,AverageDailyMembership(ADM),3312.028
West York Area SD,18,112678503,AverageDailyMembership(ADM),3319.838
Albert Gallatin Area SD,18,101260303,AverageDailyMembership(ADM),3353.101
Chichester SD,18,125231303,AverageDailyMembership(ADM),3358.665
Chartiers Valley SD,18,103021752,AverageDailyMembership(ADM),3365.643
West Allegheny SD,18,103029403,AverageDailyMembership(ADM),3378.906
Pittston Area SD,18,118406602,AverageDailyMembership(ADM),3380.187
Pottstown SD,18,123466403,AverageDailyMembership(ADM),3383.488
Marple Newtown SD,18,125235502,AverageDailyMembership(ADM),3383.801
Mars Area SD,18,104105003,AverageDailyMembership(ADM),3395.541
Interboro SD,18,125235103,AverageDailyMembership(ADM),3405.496
New Castle Area SD,18,104375302,AverageDailyMembership(ADM),3439.804
Hollidaysburg Area SD,18,108073503,AverageDailyMembership(ADM),3441.959
Daniel Boone Area SD,18,114061503,AverageDailyMembership(ADM),3457.121
Upper Perkiomen SD,18,123468603,AverageDailyMembership(ADM),3466.692
Abington Heights SD,18,119350303,AverageDailyMembership(ADM),3469.831
Gateway SD,18,103024102,AverageDailyMembership(ADM),3488.873
Shippensburg Area SD,18,115218003,AverageDailyMembership(ADM),3490.311
Derry Township SD,18,115221753,AverageDailyMembership(ADM),3497.806
Franklin Regional SD,18,107652603,AverageDailyMembership(ADM),3502.902
Penn-Delco SD,18,125236903,AverageDailyMembership(ADM),3503.415
Solanco SD,18,113367003,AverageDailyMembership(ADM),3537.228
Palmyra Area SD,18,113385303,AverageDailyMembership(ADM),3655.737
Wallingford-Swarthmore SD,18,125239603,AverageDailyMembership(ADM),3709.015
Radnor Township SD,18,125237603,AverageDailyMembership(ADM),3719.184
Dubois Area SD,18,106172003,AverageDailyMembership(ADM),3720.741
Kiski Area SD,18,107654403,AverageDailyMembership(ADM),3747.986
Crawford Central SD,18,105201352,AverageDailyMembership(ADM),3758.296
Dover Area SD,18,112671803,AverageDailyMembership(ADM),3777.911
Greater Latrobe SD,18,107653102,AverageDailyMembership(ADM),3830.226
Plum Borough SD,18,103027503,AverageDailyMembership(ADM),3854.472
Lower Dauphin SD,18,115224003,AverageDailyMembership(ADM),3869.338
Muhlenberg SD,18,114065503,AverageDailyMembership(ADM),3877.386
Elizabethtown Area SD,18,113362403,AverageDailyMembership(ADM),3906.322
McKeesport Area SD,18,103026002,AverageDailyMembership(ADM),3911.854
Rose Tree Media SD,18,125237903,AverageDailyMembership(ADM),3916.509
Unionville-Chadds Ford SD,18,124158503,AverageDailyMembership(ADM),3940.543
Penn-Trafford SD,18,107657103,AverageDailyMembership(ADM),3954.623
Conewago Valley SD,18,112011603,AverageDailyMembership(ADM),3996.568
Exeter Township SD,18,114062003,AverageDailyMembership(ADM),4011.678
Moon Area SD,18,103026343,AverageDailyMembership(ADM),4013.032
Fox Chapel Area SD,18,103023912,AverageDailyMembership(ADM),4057.295
Upper Merion Area SD,18,123468402,AverageDailyMembership(ADM),4066.483
Spring Grove Area SD,18,112676703,AverageDailyMembership(ADM),4068.285
Northeastern York SD,18,112674403,AverageDailyMembership(ADM),4068.468
Peters Township SD,18,101636503,AverageDailyMembership(ADM),4101.599
Upper Saint Clair SD,18,103029203,AverageDailyMembership(ADM),4109.707
Springfield SD,18,125238502,AverageDailyMembership(ADM),4121.714
Chester Community CS,18,125232950,AverageDailyMembership(ADM),4131.009
Upper Dublin SD,18,123468303,AverageDailyMembership(ADM),4135.13
Bethel Park SD,18,103021252,AverageDailyMembership(ADM),4147.141
Warwick SD,18,113369003,AverageDailyMembership(ADM),4166.054
Ephrata Area SD,18,113362603,AverageDailyMembership(ADM),4221.535
Governor Mifflin SD,18,114063003,AverageDailyMembership(ADM),4225.683
Penn Hills SD,18,103027352,AverageDailyMembership(ADM),4256.152
Oxford Area SD,18,124156703,AverageDailyMembership(ADM),4262.41
Mechanicsburg Area SD,18,115216503,AverageDailyMembership(ADM),4277.475
Great Valley SD,18,124153503,AverageDailyMembership(ADM),4297.595
South Western SD,18,112676403,AverageDailyMembership(ADM),4336.289
Phoenixville Area SD,18,124157203,AverageDailyMembership(ADM),4340.397
Conestoga Valley SD,18,113361703,AverageDailyMembership(ADM),4361.783
Waynesboro Area SD,18,112289003,AverageDailyMembership(ADM),4381.179
Kennett Consolidated SD,18,124154003,AverageDailyMembership(ADM),4392.843
Baldwin-Whitehall SD,18,103021102,AverageDailyMembership(ADM),4394.986
Keystone Central SD,18,110183602,AverageDailyMembership(ADM),4427.081
Shaler Area SD,18,103028302,AverageDailyMembership(ADM),4435.73
North Hills SD,18,103026902,AverageDailyMembership(ADM),4447.975
Connellsville Area SD,18,101261302,AverageDailyMembership(ADM),4456.232
Whitehall-Coplay SD,18,121397803,AverageDailyMembership(ADM),4549.502
Delaware Valley SD,18,120522003,AverageDailyMembership(ADM),4553.21
Warren County SD,18,105628302,AverageDailyMembership(ADM),4595.238
Cheltenham SD,18,123461302,AverageDailyMembership(ADM),4597.112
Wissahickon SD,18,123469303,AverageDailyMembership(ADM),4642.75
Pine-Richland SD,18,103021003,AverageDailyMembership(ADM),4682.613
Southeast Delco SD,18,125238402,AverageDailyMembership(ADM),4692.165
Woodland Hills SD,18,103029902,AverageDailyMembership(ADM),4732.826
Pleasant Valley SD,18,120455203,AverageDailyMembership(ADM),4781.687
Hatboro-Horsham SD,18,123463603,AverageDailyMembership(ADM),4827.108
Garnet Valley SD,18,125234103,AverageDailyMembership(ADM),4845.658
Methacton SD,18,123465303,AverageDailyMembership(ADM),4853.146
Nazareth Area SD,18,120484803,AverageDailyMembership(ADM),4906.929
Cornwall-Lebanon SD,18,113381303,AverageDailyMembership(ADM),5015.744
Colonial SD,18,123461602,AverageDailyMembership(ADM),5018.247
Williamsport Area SD,18,117417202,AverageDailyMembership(ADM),5064.487
Wyoming Valley West SD,18,118409302,AverageDailyMembership(ADM),5105.469
Mifflin County SD,18,111444602,AverageDailyMembership(ADM),5117.217
Carlisle Area SD,18,115211103,AverageDailyMembership(ADM),5164.512
Stroudsburg Area SD,18,120456003,AverageDailyMembership(ADM),5193.111
Lebanon SD,18,113384603,AverageDailyMembership(ADM),5299.436
Quakertown Community SD,18,122098403,AverageDailyMembership(ADM),5392.159
Philadelphia AVTS,18,126514007,AverageDailyMembership(ADM),5403.21
Penn Manor SD,18,113365203,AverageDailyMembership(ADM),5403.431
Canon-McMillan SD,18,101631703,AverageDailyMembership(ADM),5465.88
Armstrong SD,18,128030852,AverageDailyMembership(ADM),5474.59
Norwin SD,18,107656502,AverageDailyMembership(ADM),5479.157
Mt Lebanon SD,18,103026402,AverageDailyMembership(ADM),5516.715
Red Lion Area SD,18,112675503,AverageDailyMembership(ADM),5549.818
Ridley SD,18,125237702,AverageDailyMembership(ADM),5562.436
Centennial SD,18,122092002,AverageDailyMembership(ADM),5597.716
Perkiomen Valley SD,18,123466103,AverageDailyMembership(ADM),5614.843
Owen J Roberts SD,18,124156603,AverageDailyMembership(ADM),5684.691
William Penn SD,18,125239652,AverageDailyMembership(ADM),5769.429
Hempfield Area SD,18,107653802,AverageDailyMembership(ADM),5782.219
Northampton Area SD,18,120484903,AverageDailyMembership(ADM),5823.928
Manheim Township SD,18,113364503,AverageDailyMembership(ADM),5860.233
Avon Grove SD,18,124150503,AverageDailyMembership(ADM),5913.625
Central York SD,18,112671303,AverageDailyMembership(ADM),5994.089
Wilson SD,18,114069103,AverageDailyMembership(ADM),6128.354
Agora Cyber CS,18,126510020,AverageDailyMembership(ADM),6211.655
Haverford Township SD,18,125234502,AverageDailyMembership(ADM),6274.423
Dallastown Area SD,18,112671603,AverageDailyMembership(ADM),6483.288
Millcreek Township SD,18,105257602,AverageDailyMembership(ADM),6636.279
Butler Area SD,18,104101252,AverageDailyMembership(ADM),6714.17
Souderton Area SD,18,123467103,AverageDailyMembership(ADM),6807.825
Chester-Upland SD,18,125231232,AverageDailyMembership(ADM),6890.878
Hempfield SD,18,113363103,AverageDailyMembership(ADM),6950.226
Tredyffrin-Easttown SD,18,124157802,AverageDailyMembership(ADM),7024.763
East Stroudsburg Area SD,18,120452003,AverageDailyMembership(ADM),7088.525
Boyertown Area SD,18,114060753,AverageDailyMembership(ADM),7110.887
State College Area SD,18,110148002,AverageDailyMembership(ADM),7194.092
Seneca Valley SD,18,104107903,AverageDailyMembership(ADM),7335.306
Bristol Township SD,18,122091352,AverageDailyMembership(ADM),7371.185
Pennridge SD,18,122098103,AverageDailyMembership(ADM),7397.074
Harrisburg City SD,18,115222752,AverageDailyMembership(ADM),7736.822
Bensalem Township SD,18,122091002,AverageDailyMembership(ADM),7792.169
Wilkes-Barre Area SD,18,118408852,AverageDailyMembership(ADM),7824.464
Altoona Area SD,18,108070502,AverageDailyMembership(ADM),7841.498
West Shore SD,18,115219002,AverageDailyMembership(ADM),7961.902
Norristown Area SD,18,123465602,AverageDailyMembership(ADM),7997.486
York City SD,18,112679002,AverageDailyMembership(ADM),8175.178
Abington SD,18,123460302,AverageDailyMembership(ADM),8215.745
Spring-Ford Area SD,18,123467303,AverageDailyMembership(ADM),8260.213
North Allegheny SD,18,103026852,AverageDailyMembership(ADM),8480.54
East Penn SD,18,121392303,AverageDailyMembership(ADM),8561.933
Lower Merion SD,18,123464502,AverageDailyMembership(ADM),8644.779
Coatesville Area SD,18,124151902,AverageDailyMembership(ADM),8716.055
Commonwealth Charter Academy CS,18,115220002,AverageDailyMembership(ADM),8921.485
Cumberland Valley SD,18,115211603,AverageDailyMembership(ADM),9206.629
Neshaminy SD,18,122097502,AverageDailyMembership(ADM),9340.138
Easton Area SD,18,120483302,AverageDailyMembership(ADM),9373.471
Pocono Mountain SD,18,120455403,AverageDailyMembership(ADM),9516.072
Chambersburg Area SD,18,112281302,AverageDailyMembership(ADM),9658.205
Parkland SD,18,121395103,AverageDailyMembership(ADM),9748.94
Scranton SD,18,119357402,AverageDailyMembership(ADM),10392.041
Pennsylvania Cyber CS,18,127043430,AverageDailyMembership(ADM),10409.142
Pennsbury SD,18,122098202,AverageDailyMembership(ADM),10693.928
Council Rock SD,18,122092353,AverageDailyMembership(ADM),11029.89
Lancaster SD,18,113364002,AverageDailyMembership(ADM),11385.608
Hazleton Area SD,18,118403302,AverageDailyMembership(ADM),11647.425
West Chester Area SD,18,124159002,AverageDailyMembership(ADM),12654.172
Central Dauphin SD,18,115221402,AverageDailyMembership(ADM),12659.817
North Penn SD,18,123465702,AverageDailyMembership(ADM),12847.183
Erie City SD,18,105252602,AverageDailyMembership(ADM),12926.582
Upper Darby SD,18,125239452,AverageDailyMembership(ADM),13255.44
Downingtown Area SD,18,124152003,AverageDailyMembership(ADM),13527.484
Bethlehem Area SD,18,120481002,AverageDailyMembership(ADM),15870.974
Central Bucks SD,18,122092102,AverageDailyMembership(ADM),18366.422
Reading SD,18,114067002,AverageDailyMembership(ADM),18712.825
Allentown City SD,18,121390302,AverageDailyMembership(ADM),20489.537
Pittsburgh SD,18,102027451,AverageDailyMembership(ADM),26437.944
Philadelphia City SD,18,126515001,AverageDailyMembership(ADM),203016.719
Quaker Valley SD,18,103027753,MV/PIAidRatio,0.1500
Council Rock SD,18,122092353,MV/PIAidRatio,0.1500
New Hope-Solebury SD,18,122097604,MV/PIAidRatio,0.1500
Palisades SD,18,122098003,MV/PIAidRatio,0.1500
Bryn Athyn SD,18,123460504,MV/PIAidRatio,0.1500
Colonial SD,18,123461602,MV/PIAidRatio,0.1500
Lower Merion SD,18,123464502,MV/PIAidRatio,0.1500
Springfield Township SD,18,123467203,MV/PIAidRatio,0.1500
Upper Merion Area SD,18,123468402,MV/PIAidRatio,0.1500
Wissahickon SD,18,123469303,MV/PIAidRatio,0.1500
Great Valley SD,18,124153503,MV/PIAidRatio,0.1500
Tredyffrin-Easttown SD,18,124157802,MV/PIAidRatio,0.1500
Unionville-Chadds Ford SD,18,124158503,MV/PIAidRatio,0.1500
West Chester Area SD,18,124159002,MV/PIAidRatio,0.1500
Marple Newtown SD,18,125235502,MV/PIAidRatio,0.1500
Radnor Township SD,18,125237603,MV/PIAidRatio,0.1500
Rose Tree Media SD,18,125237903,MV/PIAidRatio,0.1500
Middle Bucks Institute of Technology,18,122097007,MV/PIAidRatio,0.1500
Central Montco Technical High School,18,123460957,MV/PIAidRatio,0.1500
Pennsylvania Leadership Charter School,18,124150004,MV/PIAidRatio,0.1500
Chester Co Family Academy CS,18,124152880,MV/PIAidRatio,0.1500
Collegium CS,18,124153320,MV/PIAidRatio,0.1500
Achievement House CS,18,125230001,MV/PIAidRatio,0.1500
Agora Cyber CS,18,126510020,MV/PIAidRatio,0.1500
Haverford Township SD,18,125234502,MV/PIAidRatio,0.1506
Upper Dublin SD,18,123468303,MV/PIAidRatio,0.1514
Phoenixville Area SD,18,124157203,MV/PIAidRatio,0.1676
Renaissance Academy CS,18,124153350,MV/PIAidRatio,0.1676
Lower Moreland Township SD,18,123464603,MV/PIAidRatio,0.1768
Hatboro-Horsham SD,18,123463603,MV/PIAidRatio,0.1769
State College Area SD,18,110148002,MV/PIAidRatio,0.1818
Young Scholars of Central PA CS,18,110140001,MV/PIAidRatio,0.1818
Nittany Valley CS,18,110143120,MV/PIAidRatio,0.1818
Wonderland CS,18,110143310,MV/PIAidRatio,0.1818
North Penn SD,18,123465702,MV/PIAidRatio,0.1851
Pequea Valley SD,18,113365303,MV/PIAidRatio,0.1852
Fox Chapel Area SD,18,103023912,MV/PIAidRatio,0.1922
Central Bucks SD,18,122092102,MV/PIAidRatio,0.1936
North Montco Tech Career Center,18,123465507,MV/PIAidRatio,0.1942
Southern Lehigh SD,18,121395703,MV/PIAidRatio,0.1944
Methacton SD,18,123465303,MV/PIAidRatio,0.1975
Montour SD,18,103026303,MV/PIAidRatio,0.2167
Propel CS-Montour,18,103020004,MV/PIAidRatio,0.2167
Chester County Technical College HS,18,124151607,MV/PIAidRatio,0.2245
Centennial SD,18,122092002,MV/PIAidRatio,0.2293
Eastern Center for Arts & Technology,18,123463507,MV/PIAidRatio,0.2343
Eastern Lancaster County SD,18,113362303,MV/PIAidRatio,0.2472
Derry Township SD,18,115221753,MV/PIAidRatio,0.2529
Parkland SD,18,121395103,MV/PIAidRatio,0.2661
Mars Area SD,18,104105003,MV/PIAidRatio,0.2684
West Greene SD,18,101308503,MV/PIAidRatio,0.2773
Saucon Valley SD,18,120486003,MV/PIAidRatio,0.2825
Sullivan County SD,18,117576303,MV/PIAidRatio,0.2837
Shanksville-Stonycreek SD,18,108567404,MV/PIAidRatio,0.2867
Spring-Ford Area SD,18,123467303,MV/PIAidRatio,0.2871
Neshaminy SD,18,122097502,MV/PIAidRatio,0.2897
Chartiers Valley SD,18,103021752,MV/PIAidRatio,0.2941
Abington SD,18,123460302,MV/PIAidRatio,0.2947
Centre Learning Community CS,18,110143060,MV/PIAidRatio,0.2954
Jenkintown SD,18,123463803,MV/PIAidRatio,0.2961
Cumberland Valley SD,18,115211603,MV/PIAidRatio,0.2995
Salisbury Township SD,18,121395603,MV/PIAidRatio,0.2995
Arts Academy CS,18,121395927,MV/PIAidRatio,0.2995
Upper Bucks County Technical School,18,122099007,MV/PIAidRatio,0.3023
North Allegheny SD,18,103026852,MV/PIAidRatio,0.3060
Pennsylvania Distance Learning CS,18,115220003,MV/PIAidRatio,0.3060
Rockwood Area SD,18,108566303,MV/PIAidRatio,0.3110
Pennsbury SD,18,122098202,MV/PIAidRatio,0.3133
Center for Student Learning CS at Pennsbury,18,122090001,MV/PIAidRatio,0.3133
Bucks County Montessori CS,18,122093460,MV/PIAidRatio,0.3133
Owen J Roberts SD,18,124156603,MV/PIAidRatio,0.3152
Allegheny Valley SD,18,103020603,MV/PIAidRatio,0.3167
Kutztown Area SD,18,114064003,MV/PIAidRatio,0.3208
Forest Area SD,18,106272003,MV/PIAidRatio,0.3212
Upper Moreland Township SD,18,123468503,MV/PIAidRatio,0.3231
Garnet Valley SD,18,125234103,MV/PIAidRatio,0.3236
Western Wayne SD,18,119648903,MV/PIAidRatio,0.3253
Peters Township SD,18,101636503,MV/PIAidRatio,0.3260
Wayne Highlands SD,18,119648703,MV/PIAidRatio,0.3286
Pittsburgh SD,18,102027451,MV/PIAidRatio,0.3293
City CHS,18,102020001,MV/PIAidRatio,0.3293
The New Academy CS,18,102020003,MV/PIAidRatio,0.3293
Manchester Academic CS,18,102023030,MV/PIAidRatio,0.3293
Urban Pathways 6-12 CS,18,102023080,MV/PIAidRatio,0.3293
Passport Academy CS,18,102023217,MV/PIAidRatio,0.3293
Provident CS,18,102027560,MV/PIAidRatio,0.3293
Urban Academy of Greater Pittsburgh CS,18,103023090,MV/PIAidRatio,0.3293
Propel CS-Hazelwood,18,103024952,MV/PIAidRatio,0.3293
Propel CS-Northside,18,103028192,MV/PIAidRatio,0.3293
Urban Pathways K-5 College Charter School,18,103028246,MV/PIAidRatio,0.3293
Environmental Charter School at Frick Park,18,199025446,MV/PIAidRatio,0.3293
Manheim Central SD,18,113364403,MV/PIAidRatio,0.3339
Wallenpaupack Area SD,18,119648303,MV/PIAidRatio,0.3356
Avonworth SD,18,103020753,MV/PIAidRatio,0.3376
Pennridge SD,18,122098103,MV/PIAidRatio,0.3405
Susquehanna Township SD,18,115228303,MV/PIAidRatio,0.3445
Seneca Valley SD,18,104107903,MV/PIAidRatio,0.3453
Pine-Richland SD,18,103021003,MV/PIAidRatio,0.3479
Keystone Oaks SD,18,103025002,MV/PIAidRatio,0.3506
